business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
K8NUJWxYXlRyNS4SzZYMrw,"""Dunkin' Donuts""",Ballantyne,"""16131 Lancaster Hwy""",Charlotte,NC,28277,35.028656,-80.8511594,2.5,17,1,Coffee & Tea;Food;Event Planning & Services;Donuts;Caterers
SlV041GfQWhMM-G5R3yerw,"""Sal's Barber Shop""",,"""234 N Main St""",Hudson,OH,44236,41.243179,-81.440581,4.5,11,1,Barbers;Beauty & Spas
1aSZn7e6D1EWLCqUFuQkRA,"""Fit SOULutions""",,"""2651 Crimson Canyon Dr""",Las Vegas,NV,89128,36.208213,-115.254583,5.0,3,1,Yoga;Active Life;Trainers;Fitness & Instruction;Boot Camps
yHCoJZh5nx0Onr5xgMaUHg,"""Galleria Supermarket""",,"""865 York Mills Road""",Toronto,ON,M3B 1Y6,43.7537215,-79.3494213,4.0,92,1,Grocery;International Grocery;Food;Korean;Ethical Grocery;Restaurants
EgGdnaotJpPvxCFyZPJeUw,"""Pizza Hut""",Northwest,"""4945 W. Craig Road""",Las Vegas,NV,89130,36.238059,-115.210341,2.0,13,1,Restaurants;Pizza
65t-aFhv4fnzX10BJx48qQ,"""Kelly's Kawasaki""",,"""817 S Country Club Dr""",Mesa,AZ,85210,33.400219,-111.839399,4.5,25,1,Motorcycle Repair;Motorcycle Dealers;Automotive
5bGFrGqzooCchYXXorGL7w,"""Goen Yakiniku""",,"""328 Highway 7 E, Unit 8""",Richmond Hill,ON,L4B 3P7,43.8415653484,-79.3993877428,2.5,6,1,Noodles;Japanese;Barbeque;Diners;Restaurants
7Tu-MRS4ZyTfoVSItnkNGg,"""401 Dixie Kia""",,"""5505 Ambler Drive""",Mississauga,ON,L4W 2V1,43.6434462,-79.6366436,1.0,5,1,Car Dealers;Automotive
eREIn5_ufXNgKMrxFlYbiQ,"""Fashion One Studio""",,"""17037 N 43rd Ave, Ste A7""",Glendale,AZ,85308,33.6410687,-112.1514481,3.5,3,1,Hair Salons;Massage;Nail Salons;Beauty & Spas
-Ut87cwGFsO3444Rd11p0Q,"""Federico's Mexican Food""",,"""13132 W Camelback Rd""",Litchfield Park,AZ,85340,33.508441,-112.341953,3.5,63,1,Mexican;Restaurants
sicHmFekUOTtAJN0ccvnOg,"""All-Star Animal Hospital""",,"""16772 W Bell Rd, Ste 105""",Surprise,AZ,85374,33.6401845,-112.4206985,4.5,24,1,Pets;Veterinarians
Lp-lUqhuXwHuEzeeidYx-A,"""Bell Sports""",,"""1924 County Rd 3000 N""",Rantoul,IL,61866,40.3124148,-88.0953345,4.5,3,1,Shopping;Bikes;Sporting Goods
bs5ZQW4z83ml6kuZWd-Q1A,"""Enliven Skin and Beauty""",Westside,"""8751 W Charleston Blvd""",Las Vegas,NV,89117,36.1584817,-115.2857741,4.5,12,1,Beauty & Spas;Skin Care;Hair Removal
m5mXo_UzCUZPfL7BXzApFQ,"""Hair by Erika Shear""",Westside,"""1225 S Fort Apache Rd, Ste 160""",Las Vegas,NV,89117,36.1569588001,-115.292491731,5.0,4,1,Hair Stylists;Hair Extensions;Event Planning & Services;Blow Dry/Out Services;Beauty & Spas;Hair Salons;Wedding Planning
_zKS1CoTjGatG556pjD5DA,"""Victory Pest Control""",Southeast,"""1605 Silver Glen Ave""",Las Vegas,NV,89123,36.014986,-115.130484,5.0,3,1,Pest Control;Local Services
--Y7NhBKzLTbNliMUX_wfg,"""Pinnacle Restoration""",Spring Valley,"""""",Las Vegas,NV,89148,36.0612353,-115.2896852,5.0,8,1,Drywall Installation & Repair;Handyman;Home Services;Contractors;Damage Restoration
pz58I0Oxugx4s3FKwyDQaQ,"""Sonoran Pest Control""",,"""""",Scottsdale,AZ,85255,33.6820145485,-111.830264018,5.0,17,1,Pest Control;Local Services
cJEFQQ828hvsTNUclWOx9w,"""Ultris Arrow Canyon""",,"""5005 Losee Rd""",Las Vegas,NV,89081,36.2520557,-115.1180312,1.5,43,1,Home Services;Real Estate;Apartments
06_bDWrsZkj5l1u1OUZ4Vg,"""Cupz""",Southwest,"""8520 Blue Diamond Rd""",Las Vegas,NV,89178,36.020846,-115.277262,3.5,37,0,Food;Coffee & Tea;Desserts
JzNXaLxwWnC_zKOI0tkt2w,"""WineStyles""",,"""9788 W Northern Ave""",Peoria,AZ,85345,33.5515304,-112.2707018,4.0,6,0,Food;Nightlife;Bars;Beer;Wine & Spirits;Wine Bars
q_-PAv21KB74TbuOQ_S37A,"""My Computer Works""",,"""7975 N Hayden Rd, C-320""",Scottsdale,AZ,85253,33.553001,-111.89745,4.5,5,1,Computers;Local Services;IT Services & Computer Repair;Shopping
lK-wuiq8b1TuU7bfbQZgsg,"""Hingetown""",Ohio City,"""""",Cleveland,OH,44113,41.4893428107,-81.711028698,3.0,4,1,Shopping;Flowers & Gifts;Arts & Entertainment;Cafes;Coffee & Tea;Restaurants;Local Flavor;Museums;Shopping Centers;Art Galleries;Florists;Food
bm6BYbNvzBzs1xecmAQF0w,"""TravelBug Health""",,"""8757 E Bell Rd""",Scottsdale,AZ,85260,33.639811,-111.893689,5.0,5,1,Hospitals;Health & Medical;Professional Services;Hotels & Travel;Medical Centers;Walk-in Clinics;Travel Services
8BgufTquUG2G5ZRddInrTA,"""RadioShack""",Westside,"""4443 W Charleston Blvd""",Las Vegas,NV,89102,36.1580758,-115.2001752,2.0,6,0,Hobby Shops;Shopping;Mobile Phones;Electronics
2yZbsUalqPBi35_Rwd3GdA,"""Century 21 Arizona Foothills - Gilbert""",,"""7400 S Power Rd, Bldg 1, Ste 101""",Gilbert,AZ,85297,33.2815135,-111.6868321,3.0,4,1,Home Services;Real Estate;Real Estate Agents;Real Estate Services
lil28runuoryt7uMQLXSRQ,"""Flipperspiel Underground Arcade Club""",Southeast,"""6000 S Eastern Ave, Ste 4D""",Las Vegas,NV,89119,36.0802876,-115.1175591,4.5,6,1,Community Service/Non-Profit;Arts & Entertainment;Local Services;Arcades;Social Clubs
c_IIS1gL0y3sCiZgSqMmOg,"""Express Home Moving""",,"""2415 E Camelback Rd, Ste 700""",Phoenix,AZ,85016,33.5080986,-112.0289095,4.5,32,1,Movers;Home Services
suNxw61sND7uCfTXW6XcNw,"""Walmart Supercenter""",,"""2420 Supercenter Dr NE""",Kannapolis,NC,28083,35.4626809,-80.5946648,2.5,12,1,Discount Store;Food;Shopping;Electronics;Drugstores;Fashion;Department Stores;Mobile Phones;Grocery
VaFRggkuU-gZDMbnvAZOtg,"""Piazza Bistro""",,"""94 George Street""",Oakville,ON,L6J 3B7,43.44569,-79.6682013,4.0,7,1,Italian;Restaurants
lrm8hNDtwd5Wd0tVjOgCyw,"""Ithaca Restaurant""",Unionville,"""5308 Hwy 7 E""",Markham,ON,L3P,43.8685158,-79.282552,3.5,55,1,Greek;Restaurants;Mediterranean
XdUj6TgOnY7ZvtANgPvxSQ,"""Savage Air Conditioning""",,"""2460 E Desert Trumpet Rd""",Phoenix,AZ,85048,33.313337,-112.027619,5.0,12,1,Contractors;Home Services;Heating & Air Conditioning/HVAC
D1E_6MBFKeU2a7EQ4IwoEQ,"""Little Caesars Pizza""",,"""13011 W Greenway Blvd""",El Mirage,AZ,85335,33.6230548882,-112.33975752,2.5,15,1,Restaurants;Pizza
OWbm2cGjhX3CwmqzUJeLoQ,"""Strip Gun Club""",The Strip,"""2235 S Las Vegas Blvd""",Las Vegas,NV,89104,36.1452144,-115.1560534,5.0,57,1,Adult Entertainment;Active Life;Gun/Rifle Ranges;Guns & Ammo;Nightlife;Shopping
